code,title,credits,description
THEA 2310,Introduction to Theatrical Design,2,"A fundamental course in the 
basic aspects of all theatrical design: including scenic, costume, lighting, sound and 
property design. Course projects may include fabrication, modeling, computer-aided 
design, rendering, and construction.NoneNone"
THEA 2311,Stage Management,2,"A course encompassing the basic theatrical 
stage management skills and procedures, such as budgeting scheduling and personnel 
management, for the pre-rehearsal, rehearsal and performance periods of a production.NoneNone"
THEA 2330,Theatre Graphics,3,"Theatre Graphics is an introductory course on the 
fundamentals of drafting for the theatre, Students learn hand drafting, Vectorworks 
2020, and other similar software. Projects will consist of students translating existing 
draftings into 2-D and 3-D CAD drafting as well as translating a complete set of plates 
from an existing design. Students are expected to complete their projects largely 
outside of class.NoneNone"
THEA 2331,Stagecraft,2,"A lecture-laboratory course designed to 
give the student a fundamental knowledge of the theory and techniques of scenic 
construction and lighting.NoneNone"
THEA 2336,Voice for the Theatre,3,"Vocal techniques, including 
diction and dialect, for performing on the stage. Equivalent courses: THEA 2303 
(through Summer 2014)NoneNone"
THEA 3101,Theatre Workshop,0,"Practical course designed for junior students 
who do acceptable work in the dramatic productions of the department. May be 
repeated for credit, but not more than once for theatre majors and minors.NoneNone"
THEA 3102,Theatre Workshop,0,"Practical course designed for junior students 
who do acceptable work in the dramatic productions of the department. May be 
repeated for credit, but not more than once for theatre majors and minors.NoneNone"
THEA 3112,Musical Theatre Performance,0,"Theatrical instruction in the 
preparation and performance music of the musical theatre idiom. Performances may be 
staged or sung in a concert setting, depending on the repertoire for the given semester. 
Prerequisite: Students must be able to accurately match pitch and sing confidently 
alone or with a group. Placement auditions may be held at the beginning of the 
semester.Students must be able to accurately match pitch and sing confidently None"
THEA 3303,Repertory Theatre.,0,"Practice and theory in the problems of 
management, production, and acting in repertory theatre. May be repeated for credit, 
but not more than once for theatre majors or minors.NoneNone"
THEA 3304,Special Topics,3,"A course dealing with topics in the study of theatre, 
such as theatrical design, mask characterizations, specialized acting methods or 
regional theatre history, etc. May be repeated when topic varies.NoneNone"
THEA 3305,Theatrical Design Research,0,"Individual research on selected 
subjects to meet student needs and interests in theatre. May be repeated when topic 
varies.NoneNone"
THEA 3308,Acting III: Styles,2,"An advanced study of acting styles and periods for 
the stage. Prerequisite: THEA 1352. Equivalent courses: THEA 4306 (through Summer 
2013)THEA 1352. Equivalent courses: THEA 4306 (through Summer None"
THEA 3309,Stage Make-up,1,"QEP MAPPED COURSE. A practical laboratory of 
the principles and techniques of stage and film make-up.NoneNone"
THEA 3310,Creative Dramatics and Children's Theatre,2,"The study of the effects 
and techniques of creative dramatics in the classroom and the study and understanding 
of children’s theatre.NoneNone"
THEA 3311,Playwriting,1,"The study and practice of the techniques of playwriting 
from scene work to the completion of a long one-act play.NoneNone"
THEA 3312,Script Analysis,3,"A study of the principles of various styles and 
periods of dramatic literature, involving a history of criticism from Aristotle to the 
  
  
present. Representative plays will be analyzed for theme, structure, characterization 
and dialogue with a view to their influences on contemporary theatre. Emphasis is 
placed on written student criticism and evaluation of plays. Writing enhanced course. 
Prerequisite: English 1302English 1302None"
THEA 3313,Scenic Design,2,"QEP MAPPED COURSE. The theory and  
practical application of the scenic designer's process from conception to presentation of 
design and an understanding of the scenic designer's responsibilities and duties as a 
member of the production team and as the head of the scenic design team. 
Prerequisite: Theatre 2310Theatre 2310None"
THEA 3314,Costume Design,2,"The theory and practical application of the costume 
designer's process from conception to presentation of design and construction and an 
understanding of the costume designer's responsibilities and duties as a member of the 
production team and as the head of the costume design team. Prerequisite: Theatre 
2310Theatre None"
THEA 3315,Lighting and Sound Design,2,"The theory and practical application of 
the lighting and sound designer's process from conception to presentation of design and 
an understanding of the designer's responsibilities and duties as a member of the 
production team and as the head of the lighting or sound design team.NoneNone"
THEA 3317,Acting IV: Improvisation,0,"In this lab, students develop 
improvisational skills including plot, character, and dialogue. Students will learn 
approaches to assist with listening and spontaneity. Prerequisite: THEA 1352THEA 1352None"
THEA 3318,Directing I,2,"The technology and application of directing for the stage. 
Prerequisite:  THEA 3312. Equivalent courses: THEA 4303 (through Summer 2006) THEA 3312. Equivalent courses: THEA 4303 (through Summer 2006)None"
THEA 3319,Producing,2,"A comprehensive study of the theory and practice of 
film/video production.NoneNone"
THEA 3320,Repertory II,3,"Building on the foundations of Repertory I (THEA 3303) 
this course offers practical experience in the problems of management, production, and 
acting in repertory theatre. May be repeated for credit, but not more than once for 
theatre majors or minors.NoneNone"
THEA 3321,Screenwriting,3,"An introduction to screenwriting format, craft, & 
technique, with an emphasis on the fundamentals of storytelling. Prerequisite: ENG 
1302ENG None"
THEA 3322,Screenwriting II,3,"Screenwriting II is the continuation of Screenwriting 
I. Over the semester, students will build upon the foundational skills in Screenwriting I to 
complete a feature screenplay, one-hour television pilot, two episodes of half0hour 
comedy, or a web series. Screenwriting I or instructor permission required to enroll.NoneNone"
THEA 3330,Fiction Production,3,"Students serve as crew in the preproduction and 
production phases of a short film project. Hands on workshop class designed to 
simulate the demands and standards of a professional set.NoneNone"
THEA 3331,Documentary Production,3,"Students will direct the preproduction and 
production phases of a short documentary film project. Hands on workshop class 
designed to simulate the demands and standards of a professional production.NoneNone"
THEA 3332,Fiction Post-Production,3,"Students will serve as sound and video 
editors in the post production phase of a short film project. Hands on workshop class 
designed to simulate the demands and standards of a professional production.NoneNone"
THEA 3333,Documentary Post-Production,3,"Students will serve as sound and 
video editors in the post production phase of a short documentary film project. Hands 
on workshop class designed to simulate the demands and standards of a professional 
production.NoneNone"
THEA 4101,Theatre Workshop,0,"Practical course designed for junior students 
who do acceptable work in the dramatic productions of the department. May be 
repeated for credit, but not more than once for theatre majors and minors.NoneNone"
THEA 4102,Theatre Workshop,0,"Practical course designed for junior students 
who do acceptable work in the dramatic productions of the department. May be 
repeated for credit, but not more than once for theatre majors and minors.NoneNone"
THEA 4301,Shakespeare,3,"Students learn to decode the Shakespeare's 
heightened language using scansion, reference materials, and performance techniques.NoneNone"
THEA 4304,Directing II,2,"QEP MAPPED COURSE. Continued study of the 
theory and application of directing for the stage from the directorial vision to the 
production of a one-act play. Prerequisite: THEA 3318THEA 3318None"
THEA 4306,Acting V: Acting for the Camera,2,"A study of acting styles specific to 
film and television. Emphasis on sense memory, scene work, audition techniques, and 
preparation to enter the industry. Prerequisite: THEA 1352THEA 1352None"
